gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,sic,at,lt,lct,act,che,invt,rect,sale,cogs,oiadp,ni,ib,year,current_ratio,quick_ratio,debt_ratio,roe,gross_margin,net_margin,inventory_turnover,receivables_turnover
012141,1990-06-30,1990,INDL,C,D,STD,7372,1105.349,186.786,186.786,719.89,449.238,55.565,180.998,1183.446,206.35,387.238,279.186,279.186,1990,3.8540897069373505,3.5566102384547023,0.16898373273961437,0.303937781077618,0.8256363196968851,0.235909369755781,3.7136686763250246,6.538447938651256
012141,1990-06-30,1990,INDL,C,D,STD,7372,1105.349,186.786,186.786,719.89,449.238,55.565,180.998,1183.446,206.35,387.238,279.186,279.186,1990,3.8540897069373505,3.5566102384547023,0.16898373273961437,0.303937781077618,0.8256363196968851,0.235909369755781,3.7136686763250246,6.538447938651256
012141,1991-06-30,1991,INDL,C,D,STD,7372,1644.184,293.353,293.353,1028.503,686.314,47.106,243.304,1843.432,295.107,646.842,462.743,462.743,1991,3.5060251642219438,3.345447293874615,0.1784185954856634,0.34256172681852876,0.8399143553979751,0.2510225492451037,6.264743344796842,7.576661296156249
012141,1991-06-30,1991,INDL,C,D,STD,7372,1644.184,293.353,293.353,1028.503,686.314,47.106,243.304,1843.432,295.107,646.842,462.743,462.743,1991,3.5060251642219438,3.345447293874615,0.1784185954856634,0.34256172681852876,0.8399143553979751,0.2510225492451037,6.264743344796842,7.576661296156249
012141,1992-06-30,1992,INDL,C,D,STD,7372,2639.903,446.945,446.945,1769.704,1344.901,85.873,270.215,2758.725,365.486,995.979,708.06,708.06,1992,3.959556544988757,3.7674232847442077,0.16930356910841043,0.3228789607461703,0.8675163345386003,0.2566620449664247,4.2561224133313145,10.20937031622967
012141,1992-06-30,1992,INDL,C,D,STD,7372,2639.903,446.945,446.945,1769.704,1344.901,85.873,270.215,2758.725,365.486,995.979,708.06,708.06,1992,3.959556544988757,3.7674232847442077,0.16930356910841043,0.3228789607461703,0.8675163345386003,0.2566620449664247,4.2561224133313145,10.20937031622967
012141,1993-06-30,1993,INDL,C,D,STD,7372,3805.0,563.0,563.0,2850.0,2290.0,127.0,338.0,3753.0,495.0,1326.0,953.0,953.0,1993,5.0621669626998225,4.836589698046181,0.14796320630749016,0.2939543491671808,0.86810551558753,0.25393018918198773,3.8976377952755907,11.103550295857989
012141,1993-06-30,1993,INDL,C,D,STD,7372,3805.0,563.0,563.0,2850.0,2290.0,127.0,338.0,3753.0,495.0,1326.0,953.0,953.0,1993,5.0621669626998225,4.836589698046181,0.14796320630749016,0.2939543491671808,0.86810551558753,0.25393018918198773,3.8976377952755907,11.103550295857989
012141,1994-06-30,1994,INDL,C,D,STD,7372,5363.0,913.0,913.0,4312.0,3614.0,102.0,475.0,4649.0,526.0,1726.0,1146.0,1146.0,1994,4.72289156626506,4.611171960569551,0.17024053701286593,0.2575280898876405,0.8868573886857388,0.24650462465046247,5.1568627450980395,9.787368421052632
012141,1994-06-30,1994,INDL,C,D,STD,7372,5363.0,913.0,913.0,4312.0,3614.0,102.0,475.0,4649.0,526.0,1726.0,1146.0,1146.0,1994,4.72289156626506,4.611171960569551,0.17024053701286593,0.2575280898876405,0.8868573886857388,0.24650462465046247,5.1568627450980395,9.787368421052632
012141,1995-06-30,1995,INDL,C,D,STD,7372,7210.0,1347.0,1347.0,5620.0,4750.0,88.0,581.0,5937.0,650.0,2038.0,1453.0,1453.0,1995,4.172234595397179,4.106904231625835,0.18682385575589458,0.247825345386321,0.8905170961765201,0.24473639885464038,7.386363636363637,10.218588640275387
012141,1995-06-30,1995,INDL,C,D,STD,7372,7210.0,1347.0,1347.0,5620.0,4750.0,88.0,581.0,5937.0,650.0,2038.0,1453.0,1453.0,1995,4.172234595397179,4.106904231625835,0.18682385575589458,0.247825345386321,0.8905170961765201,0.24473639885464038,7.386363636363637,10.218588640275387
012141,1996-06-30,1996,INDL,C,D,STD,7372,10093.0,2425.0,2425.0,7839.0,6940.0,0.0,639.0,8671.0,825.0,3078.0,2195.0,2195.0,1996,3.232577319587629,3.232577319587629,0.24026553056573863,0.2862545644235785,0.9048552646753546,0.25314265943951103,,13.56964006259781
012141,1996-06-30,1996,INDL,C,D,STD,7372,10093.0,2425.0,2425.0,7839.0,6940.0,0.0,639.0,8671.0,825.0,3078.0,2195.0,2195.0,1996,3.232577319587629,3.232577319587629,0.24026553056573863,0.2862545644235785,0.9048552646753546,0.25314265943951103,,13.56964006259781
012141,1997-06-30,1997,INDL,C,D,STD,7372,14387.0,3610.0,3610.0,10373.0,8966.0,0.0,980.0,11358.0,732.0,5130.0,3454.0,3454.0,1997,2.8734072022160664,2.8734072022160664,0.25092097032042815,0.3204973554792614,0.9355520338087692,0.30410283500616303,,11.589795918367347
012141,1997-06-30,1997,INDL,C,D,STD,7372,14387.0,3610.0,3610.0,10373.0,8966.0,0.0,980.0,11358.0,732.0,5130.0,3454.0,3454.0,1997,2.8734072022160664,2.8734072022160664,0.25092097032042815,0.3204973554792614,0.9355520338087692,0.30410283500616303,,11.589795918367347
012141,1998-06-30,1998,INDL,C,D,STD,7372,22357.0,5730.0,5730.0,15889.0,13927.0,0.0,1460.0,14484.0,669.0,6940.0,4490.0,4490.0,1998,2.7729493891797556,2.7729493891797556,0.25629556738381715,0.2700427016298791,0.953811101905551,0.3099972383319525,,9.92054794520548
012141,1998-06-30,1998,INDL,C,D,STD,7372,22357.0,5730.0,5730.0,15889.0,13927.0,0.0,1460.0,14484.0,669.0,6940.0,4490.0,4490.0,1998,2.7729493891797556,2.7729493891797556,0.25629556738381715,0.2700427016298791,0.953811101905551,0.3099972383319525,,9.92054794520548
012141,1999-06-30,1999,INDL,C,D,STD,7372,37156.0,8718.0,8718.0,20233.0,17236.0,0.0,2245.0,19747.0,2331.0,10043.0,7785.0,7785.0,1999,2.320830465703143,2.320830465703143,0.23463236085692754,0.27375342851114703,0.8819567529244948,0.39423709930622375,,8.795991091314031
012141,1999-06-30,1999,INDL,C,D,STD,7372,37156.0,8718.0,8718.0,20233.0,17236.0,0.0,2245.0,19747.0,2331.0,10043.0,7785.0,7785.0,1999,2.320830465703143,2.320830465703143,0.23463236085692754,0.27375342851114703,0.8819567529244948,0.39423709930622375,,8.795991091314031
012141,2000-06-30,2000,INDL,C,D,STD,7372,52150.0,10782.0,9755.0,30308.0,23798.0,0.0,3250.0,22956.0,2334.0,11029.0,9421.0,9421.0,2000,3.10691952844695,3.10691952844695,0.20674976030680728,0.22773641461999614,0.8983272347098797,0.4103937968287158,,7.063384615384615
012141,2000-06-30,2000,INDL,C,D,STD,7372,52150.0,10782.0,9755.0,30308.0,23798.0,0.0,3250.0,22956.0,2334.0,11029.0,9421.0,9421.0,2000,3.10691952844695,3.10691952844695,0.20674976030680728,0.22773641461999614,0.8983272347098797,0.4103937968287158,,7.063384615384615
012141,2001-06-30,2001,INDL,C,D,STD,7372,59257.0,11968.0,11132.0,39637.0,31600.0,0.0,3671.0,25296.0,1919.0,11720.0,7346.0,7721.0,2001,3.5606360043118936,3.5606360043118936,0.2019677000185632,0.15534268011588317,0.9241382036685643,0.29040164452877926,,6.8907654590029965
012141,2001-06-30,2001,INDL,C,D,STD,7372,59257.0,11968.0,11132.0,39637.0,31600.0,0.0,3671.0,25296.0,1919.0,11720.0,7346.0,7721.0,2001,3.5606360043118936,3.5606360043118936,0.2019677000185632,0.15534268011588317,0.9241382036685643,0.29040164452877926,,6.8907654590029965
012141,2002-06-30,2002,INDL,C,D,STD,7372,67646.0,15466.0,12744.0,48576.0,38652.0,673.0,5129.0,28365.0,4177.0,12570.0,7829.0,7829.0,2002,3.8116760828625234,3.7588669177652227,0.22863140466546433,0.15003832886163282,0.852741054115988,0.2760091662259827,6.206537890044577,5.530317800740885
012141,2002-06-30,2002,INDL,C,D,STD,7372,67646.0,15466.0,12744.0,48576.0,38652.0,673.0,5129.0,28365.0,4177.0,12570.0,7829.0,7829.0,2002,3.8116760828625234,3.7588669177652227,0.22863140466546433,0.15003832886163282,0.852741054115988,0.2760091662259827,6.206537890044577,5.530317800740885
012141,2003-06-30,2003,INDL,C,D,STD,7372,79571.0,18551.0,13974.0,58973.0,49048.0,640.0,5196.0,32187.0,4596.0,14240.0,9993.0,9993.0,2003,4.2201946472019465,4.174395305567482,0.23313770092118988,0.16376597836774828,0.8572094323795321,0.3104669587100382,7.18125,6.194572748267898
012141,2003-06-30,2003,INDL,C,D,STD,7372,79571.0,18551.0,13974.0,58973.0,49048.0,640.0,5196.0,32187.0,4596.0,14240.0,9993.0,9993.0,2003,4.2201946472019465,4.174395305567482,0.23313770092118988,0.16376597836774828,0.8572094323795321,0.3104669587100382,7.18125,6.194572748267898
012141,2004-06-30,2004,INDL,C,D,STD,7372,92389.0,17564.0,14969.0,70566.0,60592.0,421.0,5890.0,36835.0,5899.0,11559.0,8168.0,8168.0,2004,4.71414256129334,4.68601777005812,0.19010921213564386,0.1091613765452723,0.839853400298629,0.2217456223700285,14.01187648456057,6.253820033955857
012141,2004-06-30,2004,INDL,C,D,STD,7372,92389.0,17564.0,14969.0,70566.0,60592.0,421.0,5890.0,36835.0,5899.0,11559.0,8168.0,8168.0,2004,4.71414256129334,4.68601777005812,0.19010921213564386,0.1091613765452723,0.839853400298629,0.2217456223700285,14.01187648456057,6.253820033955857
012141,2005-06-30,2005,INDL,C,D,STD,7372,70815.0,22700.0,16877.0,48737.0,37751.0,491.0,7180.0,39788.0,5316.0,16642.0,12254.0,12254.0,2005,2.887776263553949,2.8586834152989273,0.3205535550377745,0.2546814922581316,0.8663918769478235,0.3079823062229818,10.826883910386965,5.54150417827298
012141,2005-06-30,2005,INDL,C,D,STD,7372,70815.0,22700.0,16877.0,48737.0,37751.0,491.0,7180.0,39788.0,5316.0,16642.0,12254.0,12254.0,2005,2.887776263553949,2.8586834152989273,0.3205535550377745,0.2546814922581316,0.8663918769478235,0.3079823062229818,10.826883910386965,5.54150417827298
012141,2006-06-30,2006,INDL,C,D,STD,7372,69597.0,29493.0,22442.0,49010.0,34161.0,1478.0,9316.0,44282.0,6660.0,17581.0,12599.0,12599.0,2006,2.183851706621513,2.1179930487478833,0.423768265873529,0.3141581887093557,0.8496002890565015,0.28451741113770834,4.506089309878214,4.753327608415629
012141,2006-06-30,2006,INDL,C,D,STD,7372,69597.0,29493.0,22442.0,49010.0,34161.0,1478.0,9316.0,44282.0,6660.0,17581.0,12599.0,12599.0,2006,2.183851706621513,2.1179930487478833,0.423768265873529,0.3141581887093557,0.8496002890565015,0.28451741113770834,4.506089309878214,4.753327608415629
012141,2007-06-30,2007,INDL,C,D,STD,7372,63171.0,32074.0,23754.0,40168.0,23411.0,1127.0,11338.0,51122.0,9287.0,18524.0,14065.0,14065.0,2007,1.6909994106255788,1.643554769722994,0.5077329787402447,0.4522944335466444,0.8183365283048394,0.2751261687727397,8.240461401952086,4.508908096666079
012141,2007-06-30,2007,INDL,C,D,STD,7372,63171.0,32074.0,23754.0,40168.0,23411.0,1127.0,11338.0,51122.0,9287.0,18524.0,14065.0,14065.0,2007,1.6909994106255788,1.643554769722994,0.5077329787402447,0.4522944335466444,0.8183365283048394,0.2751261687727397,8.240461401952086,4.508908096666079
012141,2008-06-30,2008,INDL,C,D,STD,7372,72793.0,36507.0,29886.0,43242.0,23662.0,985.0,13589.0,60420.0,9726.0,24005.0,17681.0,17681.0,2008,1.4468982132101988,1.4139396372883624,0.5015180031046942,0.4872678167888442,0.8390268123138034,0.29263488910956637,9.874111675126903,4.446243285009935
012141,2008-06-30,2008,INDL,C,D,STD,7372,72793.0,36507.0,29886.0,43242.0,23662.0,985.0,13589.0,60420.0,9726.0,24005.0,17681.0,17681.0,2008,1.4468982132101988,1.4139396372883624,0.5015180031046942,0.4872678167888442,0.8390268123138034,0.29263488910956637,9.874111675126903,4.446243285009935
012141,2009-06-30,2009,INDL,C,D,STD,7372,77888.0,38330.0,27034.0,49280.0,31447.0,717.0,11192.0,58437.0,9864.0,20693.0,14569.0,14569.0,2009,1.8228896944588295,1.7963675371754086,0.4921168857847165,0.3682946559482279,0.831202833821038,0.24931122405325393,13.757322175732218,5.221318799142244
012141,2009-06-30,2009,INDL,C,D,STD,7372,77888.0,38330.0,27034.0,49280.0,31447.0,717.0,11192.0,58437.0,9864.0,20693.0,14569.0,14569.0,2009,1.8228896944588295,1.7963675371754086,0.4921168857847165,0.3682946559482279,0.831202833821038,0.24931122405325393,13.757322175732218,5.221318799142244
012141,2010-06-30,2010,INDL,C,D,STD,7372,86113.0,39938.0,26147.0,55676.0,36788.0,740.0,13014.0,62484.0,9888.0,24157.0,18760.0,18760.0,2010,2.1293456228247982,2.1010440968371134,0.46378595566290803,0.4062804547915539,0.8417514883810255,0.3002368606363229,13.362162162162162,4.80129091747349
012141,2010-06-30,2010,INDL,C,D,STD,7372,86113.0,39938.0,26147.0,55676.0,36788.0,740.0,13014.0,62484.0,9888.0,24157.0,18760.0,18760.0,2010,2.1293456228247982,2.1010440968371134,0.46378595566290803,0.4062804547915539,0.8417514883810255,0.3002368606363229,13.362162162162162,4.80129091747349
012141,2011-06-30,2011,INDL,C,D,STD,7372,108704.0,51621.0,28774.0,74918.0,52772.0,1372.0,14987.0,69943.0,13040.0,27161.0,23150.0,23150.0,2011,2.603669979842914,2.555988044762633,0.4748767294671769,0.4055498134295675,0.8135624722988719,0.3309838010951775,9.504373177842565,4.666911323146727
012141,2011-06-30,2011,INDL,C,D,STD,7372,108704.0,51621.0,28774.0,74918.0,52772.0,1372.0,14987.0,69943.0,13040.0,27161.0,23150.0,23150.0,2011,2.603669979842914,2.555988044762633,0.4748767294671769,0.4055498134295675,0.8135624722988719,0.3309838010951775,9.504373177842565,4.666911323146727
012141,2012-06-30,2012,INDL,C,D,STD,7372,121271.0,54908.0,32688.0,85084.0,63040.0,1137.0,15780.0,73723.0,14772.0,27956.0,16978.0,16978.0,2012,2.602912383749388,2.5681289769946156,0.45277106645446974,0.2558353299278212,0.7996283385103699,0.23029448069123612,12.992084432717679,4.67192648922687
012141,2012-06-30,2012,INDL,C,D,STD,7372,121271.0,54908.0,32688.0,85084.0,63040.0,1137.0,15780.0,73723.0,14772.0,27956.0,16978.0,16978.0,2012,2.602912383749388,2.5681289769946156,0.45277106645446974,0.2558353299278212,0.7996283385103699,0.23029448069123612,12.992084432717679,4.67192648922687
012141,2013-06-30,2013,INDL,C,D,STD,7372,142431.0,63487.0,37417.0,101466.0,77022.0,1938.0,17486.0,77849.0,16910.0,27497.0,21863.0,21863.0,2013,2.7117620333003716,2.659967394499826,0.4457386383582226,0.2769431495743818,0.7827846215108736,0.2808385464167812,8.72549019607843,4.452075946471463
012141,2013-06-30,2013,INDL,C,D,STD,7372,142431.0,63487.0,37417.0,101466.0,77022.0,1938.0,17486.0,77849.0,16910.0,27497.0,21863.0,21863.0,2013,2.7117620333003716,2.659967394499826,0.4457386383582226,0.2769431495743818,0.7827846215108736,0.2808385464167812,8.72549019607843,4.452075946471463
012141,2014-06-30,2014,INDL,C,D,STD,7372,172384.0,82600.0,45625.0,114246.0,85709.0,2660.0,19544.0,86451.0,22689.0,27504.0,22074.0,22074.0,2014,2.504021917808219,2.4457205479452053,0.4791627993317245,0.24585672280139,0.7375507512926398,0.2553353923031544,8.5296992481203,4.423403602128531
012141,2014-06-30,2014,INDL,C,D,STD,7372,172384.0,82600.0,45625.0,114246.0,85709.0,2660.0,19544.0,86451.0,22689.0,27504.0,22074.0,22074.0,2014,2.504021917808219,2.4457205479452053,0.4791627993317245,0.24585672280139,0.7375507512926398,0.2553353923031544,8.5296992481203,4.423403602128531
012141,2015-06-30,2015,INDL,C,D,STD,7372,176223.0,96140.0,49858.0,124712.0,96526.0,2902.0,17908.0,93580.0,27638.0,28172.0,12193.0,12193.0,2015,2.501343816438686,2.4431385133779937,0.545558752262758,0.15225453591898405,0.7046591151955546,0.13029493481513144,9.523776705720193,5.225597498324771
012141,2015-06-30,2015,INDL,C,D,STD,7372,176223.0,96140.0,49858.0,124712.0,96526.0,2902.0,17908.0,93580.0,27638.0,28172.0,12193.0,12193.0,2015,2.501343816438686,2.4431385133779937,0.545558752262758,0.15225453591898405,0.7046591151955546,0.13029493481513144,9.523776705720193,5.225597498324771
012141,2016-06-30,2016,INDL,C,D,STD,7372,193694.0,121697.0,59357.0,139660.0,113240.0,2251.0,18277.0,85320.0,26902.0,21292.0,16798.0,16798.0,2016,2.3528817157201343,2.3149586400929967,0.6282951459518622,0.23331527702543162,0.6846929207688701,0.19688232536333802,11.951132829853398,4.668162171034633
012141,2016-06-30,2016,INDL,C,D,STD,7372,193694.0,121697.0,59357.0,139660.0,113240.0,2251.0,18277.0,85320.0,26902.0,21292.0,16798.0,16798.0,2016,2.3528817157201343,2.3149586400929967,0.6282951459518622,0.23331527702543162,0.6846929207688701,0.19688232536333802,11.951132829853398,4.668162171034633
012141,2017-06-30,2017,INDL,C,D,STD,7372,241086.0,168692.0,64527.0,159851.0,132981.0,2181.0,19792.0,89950.0,26461.0,22632.0,21204.0,21204.0,2017,2.4772730794861064,2.443473274753204,0.6997171133952199,0.2928972014255325,0.7058254585881045,0.23573096164535853,12.132508023842274,4.544765561843169
012141,2017-06-30,2017,INDL,C,D,STD,7372,241086.0,168692.0,64527.0,159851.0,132981.0,2181.0,19792.0,89950.0,26461.0,22632.0,21204.0,21204.0,2017,2.4772730794861064,2.443473274753204,0.6997171133952199,0.2928972014255325,0.7058254585881045,0.23573096164535853,12.132508023842274,4.544765561843169
012141,2018-06-30,2018,INDL,C,D,STD,7372,258848.0,176130.0,58488.0,169662.0,133768.0,2662.0,26481.0,110360.0,28453.0,35058.0,16571.0,16571.0,2018,2.900800164136233,2.8552865545069075,0.6804379404129064,0.20033124591987234,0.742180137731062,0.1501540413193186,10.688580015026297,4.167516332464786
012141,2018-06-30,2018,INDL,C,D,STD,7372,258848.0,176130.0,58488.0,169662.0,133768.0,2662.0,26481.0,110360.0,28453.0,35058.0,16571.0,16571.0,2018,2.900800164136233,2.8552865545069075,0.6804379404129064,0.20033124591987234,0.742180137731062,0.1501540413193186,10.688580015026297,4.167516332464786
012141,2019-06-30,2019,INDL,C,D,STD,7372,286556.0,184226.0,69420.0,175552.0,133819.0,2063.0,29524.0,125843.0,31310.0,42959.0,39240.0,39240.0,2019,2.5288389513108616,2.4991212906943243,0.6428970253632798,0.3834652594547054,0.7511979212192971,0.3118171054409065,15.176926805622879,4.262396694214876
012141,2019-06-30,2019,INDL,C,D,STD,7372,286556.0,184226.0,69420.0,175552.0,133819.0,2063.0,29524.0,125843.0,31310.0,42959.0,39240.0,39240.0,2019,2.5288389513108616,2.4991212906943243,0.6428970253632798,0.3834652594547054,0.7511979212192971,0.3118171054409065,15.176926805622879,4.262396694214876
012141,2020-06-30,2020,INDL,C,D,STD,7372,301311.0,183007.0,72310.0,181915.0,136527.0,1895.0,32011.0,143015.0,33778.0,52959.0,44281.0,44281.0,2020,2.5157654542940118,2.489558843866685,0.6073691302342098,0.37429841763592103,0.7638149844421914,0.3096248645247002,17.82480211081794,4.4676829839742584
012141,2020-06-30,2020,INDL,C,D,STD,7372,301311.0,183007.0,72310.0,181915.0,136527.0,1895.0,32011.0,143015.0,33778.0,52959.0,44281.0,44281.0,2020,2.5157654542940118,2.489558843866685,0.6073691302342098,0.37429841763592103,0.7638149844421914,0.3096248645247002,17.82480211081794,4.4676829839742584
012141,2021-06-30,2021,INDL,C,D,STD,7372,333779.0,191791.0,88657.0,184406.0,130334.0,2636.0,38043.0,168088.0,41332.0,69916.0,61271.0,61271.0,2021,2.0799936835218875,2.0502611186933914,0.5746047534446445,0.4315223821731414,0.7541049926229119,0.36451739564989766,15.679817905918057,4.418368688063507
012141,2021-06-30,2021,INDL,C,D,STD,7372,333779.0,191791.0,88657.0,184406.0,130334.0,2636.0,38043.0,168088.0,41332.0,69916.0,61271.0,61271.0,2021,2.0799936835218875,2.0502611186933914,0.5746047534446445,0.4315223821731414,0.7541049926229119,0.36451739564989766,15.679817905918057,4.418368688063507
012141,2022-06-30,2022,INDL,C,D,STD,7372,364840.0,198298.0,95082.0,169684.0,104757.0,3742.0,50361.0,198270.0,48050.0,83509.0,72738.0,72738.0,2022,1.7846069708251824,1.7452514671546664,0.5435204473193729,0.4367546925099975,0.7576537045443082,0.3668633681343622,12.840726884019242,3.936975040209686
012141,2022-06-30,2022,INDL,C,D,STD,7372,364840.0,198298.0,95082.0,169684.0,104757.0,3742.0,50361.0,198270.0,48050.0,83509.0,72738.0,72738.0,2022,1.7846069708251824,1.7452514671546664,0.5435204473193729,0.4367546925099975,0.7576537045443082,0.3668633681343622,12.840726884019242,3.936975040209686
012141,2023-06-30,2023,INDL,C,D,STD,7372,411976.0,205753.0,104149.0,184257.0,111262.0,2500.0,57888.0,211915.0,52211.0,89694.0,72361.0,72361.0,2023,1.76916725076573,1.745163179675273,0.499429578422044,0.35088714643856406,0.7536229148479343,0.3414623787839464,20.8844,3.6607759812050857
012141,2023-06-30,2023,INDL,C,D,STD,7372,411976.0,205753.0,104149.0,184257.0,111262.0,2500.0,57888.0,211915.0,52211.0,89694.0,72361.0,72361.0,2023,1.76916725076573,1.745163179675273,0.499429578422044,0.35088714643856406,0.7536229148479343,0.3414623787839464,20.8844,3.6607759812050857
012141,2024-06-30,2024,INDL,C,D,STD,7372,512163.0,243686.0,125286.0,159734.0,75543.0,1246.0,67424.0,245122.0,54114.0,109433.0,88136.0,88136.0,2024,1.2749549031815206,1.2650096579027186,0.47579774407756903,0.32828137978299815,0.7792364618434902,0.35955972944084985,43.430176565008026,3.6355303749406738
012141,2024-06-30,2024,INDL,C,D,STD,7372,512163.0,243686.0,125286.0,159734.0,75543.0,1246.0,67424.0,245122.0,54114.0,109433.0,88136.0,88136.0,2024,1.2749549031815206,1.2650096579027186,0.47579774407756903,0.32828137978299815,0.7792364618434902,0.35955972944084985,43.430176565008026,3.6355303749406738
012141,2025-06-30,2025,INDL,C,D,STD,7372,619003.0,275524.0,141218.0,191131.0,94565.0,938.0,78105.0,281724.0,59831.0,128528.0,101832.0,101832.0,2025,1.3534464445042416,1.3468042317551587,0.44510931287893596,0.2964722734140952,0.7876254774176144,0.3614601524896707,63.785714285714285,3.6069905895909353
012141,2025-06-30,2025,INDL,C,D,STD,7372,619003.0,275524.0,141218.0,191131.0,94565.0,938.0,78105.0,281724.0,59831.0,128528.0,101832.0,101832.0,2025,1.3534464445042416,1.3468042317551587,0.44510931287893596,0.2964722734140952,0.7876254774176144,0.3614601524896707,63.785714285714285,3.6069905895909353
